Complaint ID,Date Received,Date Sent to Company,Product,Sub-product,Issue,Company,State,ZIP code,City,Company response to consumer,Timely response?,Consumer disputed?,Latitude,Longitude,Status
101057,2023-05-12,2023-05-20,credit card,Interest rate,Collection harassment,FinServ Co,Unknown,47414,N/A,Closed,Yes,Yes,40.703921249483436,-110.77926023408237,Unknown
101057,2023-12-05,2024-01-27,BANK ACCOUNT,Interest rate,Identity theft,Metro Loans,N/A,51423,Philadelphia,Closed,TRUE,Yes,34.53498266427404,-103.31519810035691,Closed
101059,2023-09-23,2023-10-23,Credit  Card,Fixed loan,Other,Northstar Finance,TX,11186,N/A,,N,TRUE,43.08544209889482,-88.13270926834034,In Progress
101060,2023-01-15,2023-03-03,Credit Reporting,N/A,Incorrect information,Northstar Finance,IL,68037,LOS ANGELES,,N,Y,39.897576428354014,-100.45207881319872,In Progress
101060,2024-01-15,2024-02-20,Credit card ,,Identity theft,FinServ Co,,37062,LOS ANGELES,N/A,N,Yes,35.17894234011462,-104.56485414718105,Resolved
101062,2023-07-20,2023-08-01,CREDIT reporting,Adjustable loan,Other,FinServ Co,MI,39008,,,TRUE,,48.86725699032423,-104.6317205779502,  
101063,2023-12-16,2024-01-19,Credit  Card,N/A,Fees,Acme Bank,NC,64269,,Unknown,FALSE,TRUE,40.93347827209649,-91.92752577766208,Closed
101064,2024-03-23,2024-04-04,debt collection,Interest rate,Collection harassment,Metro Loans,Unknown,95388,Chicago,Closed,No,Yes,43.91560653397137,-80.84364969860036,Closed
101065,2023-11-02,2023-11-04,mortgage,N/A,Incorrect information,Unknown,NC,87845,Columbus,N/A,Yes,FALSE,49.41612110646095,-119.75883370636281,Closed
101066,2023-12-02,2023-12-13,Student  loan,Adjustable loan,Billing disputes,N/A,MI,ABCDE,Charlotte,In progress,Yes,N/A,49.30124975056061,-70.34315552656713,  
101067,2023-05-08,2023-05-20,debt collection,Fixed loan,,Northstar Finance,GA,123,N/A,Unknown,N,N,43.55849817699332,-96.31253771023869,Unknown
101068,2023-04-29,2023-05-02,Student Loan,Interest rate,Billing disputes,United Credit,GA,00000,New York,In progress,TRUE,N/A,37.38139259293137,-92.54775864701172,Open
101069,2023-07-27,2023-07-23,Credit card ,,Fees,United Credit,IL,00000,Atlanta,Closed,,N,29.49207348723952,-102.71261747147406,Unknown
101070,2024-03-02,2024-04-27,Debt Collection,Adjustable loan,Incorrect information,United Credit,GA,40943,Chicago,In progress,N,Yes,40.94683490335822,-98.38515124856826,Open
101071,2023-09-20,2023-10-18,credit reporting,N/A,Collection harassment,FinServ Co,N/A,00000,Chicago,In progress,TRUE,Yes,47.1620902107217,-96.42486987868892,Resolved
101072,2023-06-24,2023-07-15,credit reporting,Rewards,Other,Northstar Finance,PA,123,miami,,Unknown,Yes,41.980203735752994,-108.84095992337035,Open
101073,2024-01-25,2024-03-20,Credit  Card,Fixed loan,Incorrect information,N/A,CA,23578,Chicago,Closed with explanation,FALSE,Y,15.38791165162472,-106.40681438257529,Unknown
101074,2024-03-02,2024-03-11,debt collection,Interest rate,Other,Unknown,NC,26810,miami,,FALSE,N,45.59043508378527,-86.50432459108745,  
101075,2024-03-27,2024-04-17,debt collection,N/A,Billing disputes,Unknown,,  ,N/A,Closed,Y,N,46.020494083430194,-113.87346845359221,In Progress
101076,2023-05-30,2023-07-19,bank Account,Adjustable loan,Billing disputes,Unknown,Unknown,00000,miami,Closed,No,N,-200.0,-93.93960896686458,  
101077,2023-12-21,2024-01-26,bank Account,Collections,Other,Northstar Finance,GA,13380,Houston,In progress,Unknown,,46.41853172677466,-102.05516909369184,Unknown
101078,2023-10-23,2023-11-12,CREDIT CARD,N/A,Fees,Acme Bank,  ,60743,Houston,N/A,TRUE,Yes,43.89575790075364,-107.95707149475575,Closed
101079,2023-08-13,2023-08-24,Student Loan,Fixed loan,Incorrect information,Unknown,FL,85810,Columbus,,Yes,N/A,34.7014524540258,-78.63068148030598,Resolved
101080,2023-07-18,2023-07-15,mortgage,Rewards,Billing disputes,Unknown,PA,48308,Charlotte,N/A,N,No,48.39910781352379,-107.89502561261438,Closed
101081,2023-02-27,2023-02-27,Mortgage ,Interest rate,Identity theft,,PA,38673,miami,Closed with explanation,Yes,N/A,30.627661538257204,-109.6510199973447,  
101082,2023-05-18,2023-05-23,Student  loan,Interest rate,Collection harassment,N/A,IL,34529,Columbus,In progress,Unknown,No,39.099287302727454,-100.21972703520535,Resolved
101083,2023-10-02,2023-11-17,student loan,N/A,Collection harassment,Metro Loans,,44147, ,,TRUE,Yes,38.400983810595406,-106.035586341021,  
101084,2024-03-19,2024-04-24,debt collection,N/A,Other,Acme Bank,N/A,35075,N/A,Unknown,,Yes,33.721932934678534,-98.28619343005451,Resolved
101085,2024-03-09,2024-04-01,credit reporting,Fixed loan,Incorrect information,United Credit,IL,93178,Unknown,Closed,N,Y,41.626557073542756,-96.79600703348609,Resolved
101086,2023-04-04,2023-05-19,debt collection,N/A,Incorrect information,Metro Loans,CA,99290, new york ,N/A,Yes,N/A,48.6725822970114,-96.00341934365073,Open
101087,2023-12-06,2023-12-11,bank Account,Interest rate,Billing disputes,Acme Bank,  ,40895,N/A,Unknown,FALSE,N,48.23419310302972,-99.58890847243563,Unknown
101088,2023-02-12,2023-02-20,,Collections,Billing disputes,Acme Bank,  ,93130,Unknown,Closed,FALSE,No,44.56564950319341,-105.37161703092225,Closed
101089,2023-12-04,2023-12-24,Credit  Card,Adjustable loan,Incorrect information,Acme Bank,Unknown,123,Atlanta,N/A,No,FALSE,27.62854245183793,-91.9159695732067,In Progress
101090,2023-06-20,2023-08-13,Debt  collection,Interest rate,Fees,Northstar Finance,FL,16830,Houston,In progress,FALSE,TRUE,30.148333893860165,-99.46692766504144,Resolved
101091,2023-08-13,2023-09-16,,Interest rate,Billing disputes,FinServ Co,,123,Detroit,Closed,No,FALSE,40.663183838311376,-103.30617312054979,Unknown
101092,2023-12-25,2024-02-13,Student  loan,Adjustable loan,Incorrect information,N/A,,69088,Atlanta,,FALSE,FALSE,39.260354712415214,-83.55006300902477,Resolved
101093,2023-08-01,2023-08-12,debt collection,Adjustable loan,Fees,FinServ Co,  ,47991,miami,Closed,FALSE,,36.0134412075118,-99.5631196039145,Closed
101094,2024-02-08,2024-03-29,credit reporting,Interest rate,Collection harassment,Northstar Finance,  ,51118,miami,Closed,No,No,52.83726238218382,-87.43013398503409,Closed
101095,2023-09-24,2023-09-23,Bank account,Adjustable loan,Other,N/A,Unknown,ABCDE,Unknown,Closed with explanation,Y,N,40.24102107219799,-86.08161552890608,Closed
101096,2024-05-14,2024-05-23,N/A,Rewards,Incorrect information,FinServ Co,OH,71992,,In progress,No,FALSE,43.296889188335726,-85.47327164574206,Resolved
101097,2023-11-16,2023-12-14,,N/A,Incorrect information,United Credit,CA,36438,Columbus,N/A,FALSE,TRUE,46.41525716663912,-91.43842191888899,  
101098,2023-05-29,2023-05-27,bank Account,Adjustable loan,Other,N/A,TX,63725, new york ,,No,N/A,39.88470914770722,-98.35633496875764,  
101099,2024-01-23,2024-03-13,debt collection,Rewards,Collection harassment,N/A,N/A,31913, new york ,Unknown,FALSE,N/A,57.637435175386585,-98.99041690651025,  
101100,2023-07-23,2023-09-12,Debt Collection,Collections,Identity theft,Unknown,  ,90031,Charlotte,,N,,32.91739388295007,-100.79120118483289,  
101101,2023-09-25,2023-10-25,Mortgage ,N/A,Collection harassment,FinServ Co,NY,17620,Charlotte,,Yes,No,35.257498870741145,-120.01895670013126,Unknown
101102,2023-03-10,2023-03-24,Bank account,Adjustable loan,Billing disputes,N/A,PA,16028,N/A,Unknown,Unknown,TRUE,32.900219972022455,-91.16193194252138,Unknown
101103,2023-03-01,2023-03-02,bank Account,,Incorrect information, ,FL,13395,Miami,,FALSE,,50.438608004991124,-95.9053443361492,Closed
101104,2023-10-15,2023-11-19,Debt Collection,Collections,Identity theft,FinServ Co,IL,999999,Houston,Closed,Y,Y,45.114601119530526,-90.09475733791372,Closed
101104,2023-04-04,2023-05-03,Mortgage ,,Other,N/A,NC,64561,miami,Unknown,Unknown,FALSE,35.69093661096985,-99.52001551471963,Open
101106,2024-05-13,2024-06-26,debt collection,Adjustable loan,Billing disputes,United Credit,GA,999999,Unknown,N/A,FALSE,No,33.452865375316534,-91.70174838046474,Closed
101106,2024-03-03,2024-04-06,Debt  collection,Rewards,Other,N/A,OH,50917,Detroit,In progress,,No,49.194233504218225,-112.12507062861444,Resolved
101108,2023-12-17,2023-12-20,Debt Collection,Adjustable loan,Identity theft,Metro Loans,OH,26405,Columbus,N/A,No,No,42.03181400737201,-110.0426560926157,Resolved
101109,2024-01-03,2024-01-05,Mortgage ,N/A,Billing disputes,Northstar Finance,NC,43141,Philadelphia,Unknown,Yes,N/A,49.37292578031437,-123.1121159972138,Unknown
101110,2023-10-25,2023-12-09,Bank account,, ,Metro Loans,MI,21459,Atlanta,In progress,Yes,N/A,39.078954544529104,-99.69349195831626,Resolved
101111,2023-01-31,2023-02-05,mortgage,,Collection harassment,N/A,NY,52478,New York,,TRUE,,43.0807472570352,-106.07525587778599,Unknown
101112,2023-07-16,2023-09-10,Debt  collection,N/A,Billing disputes,FinServ Co,CA,123,Charlotte,Closed with explanation,,Y,41.60159358670802,-107.3838187517042,Resolved
101113,2023-09-05,2023-09-06,CREDIT CARD,Adjustable loan,Billing disputes,N/A,IL,123,Miami,Closed,Unknown,,35.13122065938152,-95.00347622034691,Unknown
101114,2024-04-02,2024-05-14,Debt Collection,Adjustable loan,Billing disputes,Northstar Finance,OH,79968,Miami,In progress,Unknown,No,38.49099088833694,999.0,  
101115,2023-04-20,2023-06-17,Student Loan,N/A,Incorrect information,FinServ Co,Unknown,30570,Charlotte,Unknown,TRUE,No,31.209876589911588,-112.68091006803662,In Progress
101116,2023-09-06,2023-09-29,Student  loan,Collections,Billing disputes,Unknown,N/A,70503,N/A,N/A,FALSE,Y,42.9587477660907,-72.90233227247901,Unknown
101117,2023-06-22,2023-06-20,student loan,Adjustable loan,N/A,United Credit,MI,83393,Chicago,,Y,No,44.828741224428015,-98.72010620488075,Unknown
101118,2023-03-09,2023-04-29,Student Loan,Interest rate,Billing disputes,Unknown,NY,79856,Unknown,,Yes,FALSE,46.43112840073724,-109.18163052935695,Closed
101119,2023-02-21,2023-02-28,Credit card ,N/A,Collection harassment,United Credit,CA,70288,Charlotte,In progress,No,FALSE,44.16581425219704,-105.04835460933049,Closed
101120,2023-07-02,2023-07-31,MORTGAGE,Rewards,Other,United Credit,OH,72434,N/A,Unknown,Yes,Yes,38.60252904447883,-100.08142969009204,Open
101121,2023-02-11,2023-04-10,BANK ACCOUNT,Rewards,Collection harassment,Unknown,NC,26885,Columbus,Closed,FALSE,Yes,50.3637945155389,-100.102459622572,Unknown
101122,2023-02-03,2023-03-18,Student  loan,,Other,FinServ Co,MI,22219,N/A,Closed with explanation,TRUE,N,45.74615941410681,-85.32835726954123,In Progress
101123,2023-06-25,2023-06-23,Bank account,Rewards,Other,Metro Loans,CA,44312, new york ,In progress,,Yes,49.219824111599735,-99.14429957632207,Resolved
101124,2023-04-11,2023-05-29,Credit Reporting,Interest rate,Billing disputes,United Credit,N/A,64739, new york ,Closed,No,,49.65900693129245,-79.79791828131746,Closed
101125,2023-10-05,2023-10-10,Mortgage ,N/A,Incorrect information,FinServ Co,OH,65634,Detroit,Unknown,Unknown,N,38.620802412851766,-102.67422944012105,In Progress
101126,2023-01-09,2023-02-21,CREDIT CARD,Adjustable loan,Collection harassment,Northstar Finance,NC,79918,Atlanta,N/A,FALSE,N,42.21515619825266,-94.08563959740107,In Progress
101127,2023-05-31,2023-07-05,Credit card ,,Incorrect information,Unknown,NY,37764,Charlotte,Closed with explanation,Unknown,Yes,44.92195628448234,-88.1301980567217,Resolved
101128,2023-08-15,2023-08-28,Bank account,Fixed loan,Collection harassment,N/A,  ,87895,,In progress,FALSE,FALSE,31.456007487259026,-86.39847695288321,Closed
101129,2024-04-26,2024-05-18,BANK ACCOUNT,Rewards,Collection harassment,Unknown,GA,50422,miami,In progress,Y,FALSE,31.611187793348403,-85.23127782571186,  
101130,2023-11-14,2023-11-16,Mortgage ,Interest rate,Unknown,United Credit,FL,  ,New York,Closed with explanation,FALSE,,30.40481847803446,-101.07011740880134,In Progress
101131,2024-03-16,2024-05-14,Student Loan,,Identity theft,Unknown,IL,  ,LOS ANGELES,N/A,TRUE,TRUE,38.743299380360774,-98.40489260274919,Closed
101132,2023-06-21,2023-07-01,,Rewards,Unknown,Acme Bank,IL,21468,,,No,Y,37.166780585518815,-123.14422566563675,Open
101133,2023-08-13,2023-08-28,MORTGAGE,Collections,Billing disputes,Unknown,NY,123,LOS ANGELES,,Yes,Yes,29.45030560193333,-100.3101003860056,Open
101134,2023-07-30,2023-08-26,,Adjustable loan,Identity theft,Acme Bank,Unknown,999999,Atlanta,,FALSE,Y,40.54550759389074,-87.43745822070018,Closed
101134,2024-03-19,2024-04-26,Student Loan,Adjustable loan,Identity theft,N/A,  ,79398,Philadelphia,,Yes,TRUE,38.83066758298386,-89.38163520144117,  
101136,2024-04-24,2024-05-21,BANK ACCOUNT,N/A,Incorrect information, ,N/A,33089, new york ,,Yes,Yes,47.77568119053895,-99.21487121010081,Unknown
101137,2024-04-26,2024-05-23,Credit  Card,Collections,Incorrect information,FinServ Co,IL,123, new york ,Closed with explanation,Yes,Yes,53.590853553927204,-81.35860557070042,Unknown
101138,2024-01-11,2024-02-12,mortgage,Collections,Other,Unknown,GA,12873,Philadelphia,In progress,TRUE,No,42.69515238289963,-102.19005284344806,Closed
101139,2023-09-09,2023-10-29,Debt  collection,Adjustable loan,Collection harassment,Acme Bank,OH,18043,Columbus,N/A,Unknown,Yes,34.623586350436355,-105.51139824019899,Resolved
101140,2023-09-28,2023-10-18,Debt  collection,Adjustable loan,Collection harassment,FinServ Co,OH,84268,Philadelphia,,N,Yes,44.02707064142948,-103.03161735226368,Closed
101141,2024-05-05,2024-06-23,Credit  Card,Collections,Billing disputes,Northstar Finance,NC,80523,New York,In progress,No,N,39.56512046324331,-109.57465024836115,Open
101142,2023-05-23,2023-07-08,CREDIT reporting,Rewards,Incorrect information,Metro Loans,OH,55538,New York,Unknown,TRUE,FALSE,37.81912322352951,-92.12604968296463,Resolved
101143,2023-06-23,2023-08-19,debt collection,Interest rate,Collection harassment,Acme Bank,,61309,Los Angeles,Unknown,N,N,33.46879215174132,-95.4651818839139,Resolved
101144,2024-03-24,2024-05-17,debt collection,Collections,Identity theft,Acme Bank,NY,39396,Columbus,N/A,TRUE,Yes,36.25045972544595,-92.25020553626948,  
101145,2023-07-13,2023-08-28,Credit card ,Collections,Incorrect information,Northstar Finance,TX,123,Charlotte,Closed,N,Y,38.25546292108321,-102.49371151931211,Open
101146,2023-04-28,2023-05-09,Credit Reporting,Rewards,Collection harassment,Metro Loans,N/A,11028,Columbus,Closed with explanation,TRUE,Yes,45.128674745158136,-98.93072979339253,  
101147,2023-10-08,2023-11-22,mortgage,,Collection harassment,Metro Loans,N/A,123,N/A,In progress,Y,TRUE,43.077179062855066,-120.13418723408907,Closed
101148,2023-06-12,2023-07-24,CREDIT reporting,Fixed loan,Other,Unknown,  ,  ,Chicago,Closed,Unknown,No,52.27903300049947,-94.58774448688952,Closed
101149,2024-03-21,2024-04-03,Debt  collection,Interest rate,Incorrect information,Northstar Finance,PA,00000,Columbus,N/A,TRUE,N,44.2203665169253,-97.3615854494035,Open
101150,2024-03-30,2024-05-08,Credit Reporting,,Incorrect information,Unknown,OH,81335,Chicago,Closed,Y,N/A,42.470064471936524,-109.35527661493464,Closed
101151,2023-06-03,2023-06-14,Credit  Card,N/A,,Unknown,NY,  ,Miami,,Yes,TRUE,37.35638744169198,400.0,In Progress
101152,2023-09-22,2023-10-21,Unknown,Adjustable loan,Unknown,United Credit,FL,54073,Detroit,,FALSE,,32.237759127073026,-100.92849302070167,Closed
101153,2024-05-06,2024-06-21,Student  loan,Interest rate,Incorrect information,Northstar Finance,,123,Miami,,N,Y,35.510745907027996,-80.70688064992507,Closed
101154,2024-01-07,2024-01-14,Student  loan,Adjustable loan,Incorrect information,Acme Bank,IL,23474,Philadelphia,N/A,No,N/A,34.601129360666505,-108.96126968127804,Resolved
101155,2023-04-18,2023-05-04,bank Account,Collections,Identity theft,N/A,OH,51984, new york ,Closed with explanation,N,FALSE,21.573652274477357,-95.03573821133297,Open
101156,2023-10-23,2023-12-08,credit card,Rewards,Incorrect information,FinServ Co,CA,42265,,,N,TRUE,32.4395775219808,-109.25768352678361,Unknown
101157,2023-11-06,2023-11-30,credit reporting,Fixed loan,Identity theft,N/A,OH,58069,Chicago,Closed with explanation,,TRUE,50.715468329561816,-103.9287344407027,Closed
101158,2023-11-23,2024-01-19,debt collection,Rewards,Fees,Unknown,,24877,,N/A,TRUE,TRUE,42.08020149071295,-95.58181046307769,  
101159,2023-01-13,2023-01-08,credit reporting,Rewards,Other,N/A,NC,30829,Chicago,Unknown,FALSE,No,36.864333012584325,-100.4636299086311,Resolved
101160,2023-05-30,2023-07-10,Credit Reporting,Fixed loan,Collection harassment,Acme Bank,GA,999999,Detroit,Closed with explanation,FALSE,Y,42.28935875498014,-98.40990856213556,  
101161,2024-03-03,2024-04-19,Credit Reporting,,Incorrect information,United Credit,N/A,48202,N/A,In progress,,FALSE,25.82616831989438,-95.0227789176803,Closed
101162,2023-05-01,2023-06-24,student loan,N/A,Other,Unknown,FL,34867,Houston,In progress,Yes,N,41.47468401523697,-103.28689571198558,Closed
101163,2023-05-30,2023-06-04,BANK ACCOUNT,Rewards,Other,Acme Bank,IL,30111,New York,Closed,N,,48.442445842032384,-89.5085346518456,Open
101164,2023-06-11,2023-08-08,bank Account,Interest rate,Incorrect information,Acme Bank,NC,59455,Charlotte,Closed with explanation,FALSE,TRUE,38.65218837037434,-101.40479743237604,Closed
101165,2023-03-30,2023-04-19,credit card,Adjustable loan,Collection harassment,Unknown,OH,54766,N/A,,No,Yes,27.09607331626002,-99.32555461552572,Resolved
101166,2023-03-19,2023-04-05,debt collection,Collections,Incorrect information,Acme Bank,Unknown,28900,Charlotte,,N,FALSE,36.60241625656312,-94.73688725412144,Resolved
101167,2023-06-23,2023-07-11,student loan,N/A,Other,FinServ Co,NY,72912,Unknown,Closed with explanation,N,TRUE,48.45483396488184,-96.07999798835165,  
101168,2024-03-13,2024-04-18,Student  loan,Collections,Incorrect information,Unknown,CA,40930, new york ,Closed,,Y,41.31040759828368,-91.90772075457147,Unknown
101169,2023-01-01,2023-02-07,bank Account,Fixed loan,Identity theft,N/A,IL,40722,New York,In progress,Unknown,,29.571829336445035,-95.18035598515294,  
101170,2023-05-22,2023-06-16,student loan,Rewards,Billing disputes, ,OH,53013,Columbus,Closed,Yes,Y,56.0734042542871,-93.65969338443824,In Progress
101171,2023-01-31,2023-01-30,credit card,Rewards,Other,Acme Bank,N/A,22514,miami,Closed with explanation,No,Yes,30.72334038628407,-101.60372514165141,In Progress
101172,2023-10-08,2023-12-06,Debt Collection,Interest rate,Identity theft,United Credit,OH,47802,Charlotte,N/A,,Yes,37.7995279287075,-109.0377109808552,Unknown
101173,2023-05-06,2023-05-15,Debt  collection,Collections,Collection harassment,Unknown,OH,62415,Chicago,In progress,No,N/A,32.23829799543458,-112.6263890275286,  
101174,2024-01-31,2024-02-01,Credit Reporting,Adjustable loan,Billing disputes,FinServ Co,TX,21576,Houston,Unknown,N,N,32.24798589560479,-115.05710147642299,In Progress
101175,2023-10-20,2023-11-22,Mortgage ,Interest rate,Fees,N/A,OH,60840, new york ,Closed,Unknown,N,36.334942189853905,-80.72273282270723,  
101176,2024-01-27,2024-02-17,mortgage,Collections,Incorrect information,Unknown,GA,13497,Atlanta,N/A,Unknown,Y,43.953051118922545,-120.47773410894125,Open
101177,2023-11-14,2023-12-19,MORTGAGE,,Incorrect information,Unknown,NC,123,Detroit,Closed,Unknown,FALSE,48.53372011653721,-86.41276501022898,  
101178,2023-08-08,2023-09-28,Credit  Card,Fixed loan,Identity theft, ,NC,13191,Philadelphia,Closed with explanation,No,TRUE,36.79682279577278,-106.55869011297473,Unknown
101179,2024-03-06,2024-03-07,bank Account,N/A,Billing disputes,N/A,OH,  ,Philadelphia,Unknown,No,N/A,32.42899512070553,-86.48559027880195,Resolved
101180,2023-08-27,2023-09-09,BANK ACCOUNT,,Unknown,N/A,TX,00000, new york ,Unknown,No,N/A,42.850475216618655,-120.37540027915449,Resolved
